stage,seed,episode,family,level,problem_seed,agent_seed,target_signature,terminal_regret,efficiency_error,best_score,success_at_threshold,reached_global_optimum,final_population_diversity,target_normalized_score
screening,305,0,FAMILY_A_DECEPTION_ONLY,A3,4052138,13103356,d0afb97f067f39bd,0.0,0.125,1.0,1,1,0.20493659420289856,1.0
screening,305,0,FAMILY_A_DECEPTION_ONLY,A4,4052138,13103356,d0afb97f067f39bd,0.03749999999999998,0.16249999999999998,0.9625,0,0,0.1794610507246377,1.0
screening,305,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052138,13103356,d0afb97f067f39bd,0.11781249999999999,0.2428125,0.8821875,0,0,0.2240715579710145,1.0
screening,305,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052138,13103356,d0afb97f067f39bd,0.0,0.125,1.0,1,1,0.22667572463768115,1.0
screening,305,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052138,13103356,d0afb97f067f39bd,0.03658536585365857,0.16158536585365857,0.9634146341463414,0,0,0.21557971014492755,1.0
screening,305,0,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052138,13103356,d0afb97f067f39bd,0.11056910569105682,0.23556910569105682,0.8894308943089432,0,0,0.24649003623188406,1.0
screening,305,0,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052138,13103356,d0afb97f067f39bd,0.12181818181818183,0.24681818181818183,0.8781818181818182,0,0,0.24875452898550723,1.0
screening,305,0,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052138,13103356,d0afb97f067f39bd,0.0,0.125,1.0,1,1,0.23346920289855072,1.0
screening,305,0,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052138,13103356,d0afb97f067f39bd,0.11435897435897446,0.23935897435897446,0.8856410256410255,0,0,0.22792119565217392,1.0
screening,305,0,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052138,13103356,d0afb97f067f39bd,0.0,0.125,1.0,1,1,0.21795742753623187,1.0
screening,305,1,FAMILY_A_DECEPTION_ONLY,A1,4052239,13103567,ae463c6136c4e8d6,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.26132246376811596,1.0
screening,305,1,FAMILY_A_DECEPTION_ONLY,A2,4052239,13103567,ae463c6136c4e8d6,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.23550724637681159,1.0
screening,305,1,FAMILY_A_DECEPTION_ONLY,A3,4052239,13103567,ae463c6136c4e8d6,0.12187499999999996,0.24687499999999996,0.878125,0,0,0.25747282608695654,1.0
screening,305,1,FAMILY_A_DECEPTION_ONLY,A4,4052239,13103567,ae463c6136c4e8d6,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.20980525362318841,1.0
screening,305,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052239,13103567,ae463c6136c4e8d6,0.03500000000000003,0.16000000000000003,0.965,0,0,0.24105525362318841,1.0
screening,305,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052239,13103567,ae463c6136c4e8d6,0.08079268292682917,0.20579268292682917,0.9192073170731708,0,0,0.229393115942029,1.0
screening,305,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052239,13103567,ae463c6136c4e8d6,0.08292682926829265,0.20792682926829265,0.9170731707317074,0,0,0.20414402173913043,1.0
screening,305,1,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052239,13103567,ae463c6136c4e8d6,0.08079268292682917,0.20579268292682917,0.9192073170731708,0,0,0.2617753623188406,1.0
screening,305,1,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052239,13103567,ae463c6136c4e8d6,0.08303030303030312,0.20803030303030312,0.9169696969696969,0,0,0.20414402173913043,1.0
screening,305,1,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052239,13103567,ae463c6136c4e8d6,0.07857506361323152,0.20357506361323152,0.9214249363867685,0,0,0.20414402173913043,1.0
screening,305,1,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052239,13103567,ae463c6136c4e8d6,0.1117948717948718,0.2367948717948718,0.8882051282051282,0,0,0.231544384057971,1.0
screening,305,1,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052239,13103567,ae463c6136c4e8d6,0.11948320413436686,0.24448320413436686,0.8805167958656331,0,0,0.2265625,1.0
screening,305,2,FAMILY_A_DECEPTION_ONLY,A1,4052340,13103778,41882adff6f9aeed,0.22031250000000002,0.3453125,0.7796875,0,0,0.20357789855072464,1.0
screening,305,2,FAMILY_A_DECEPTION_ONLY,A2,4052340,13103778,41882adff6f9aeed,0.13124999999999998,0.25625,0.86875,0,0,0.17459239130434784,1.0
screening,305,2,FAMILY_A_DECEPTION_ONLY,A3,4052340,13103778,41882adff6f9aeed,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.21274909420289856,1.0
screening,305,2,FAMILY_A_DECEPTION_ONLY,A4,4052340,13103778,41882adff6f9aeed,0.109375,0.234375,0.890625,0,0,0.21433423913043478,1.0
screening,305,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052340,13103778,41882adff6f9aeed,0.1178125000000001,0.2428125000000001,0.8821874999999999,0,0,0.20448369565217392,1.0
screening,305,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052340,13103778,41882adff6f9aeed,0.14085365853658527,0.26585365853658527,0.8591463414634147,0,0,0.21082427536231885,1.0
screening,305,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052340,13103778,41882adff6f9aeed,0.1545731707317073,0.2795731707317073,0.8454268292682927,0,0,0.20425724637681159,1.0
screening,305,2,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052340,13103778,41882adff6f9aeed,0.03956639566395659,0.1645663956639566,0.9604336043360434,0,0,0.21999547101449277,1.0
screening,305,2,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052340,13103778,41882adff6f9aeed,0.0828282828282827,0.2078282828282827,0.9171717171717173,0,0,0.20244565217391305,1.0
screening,305,2,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052340,13103778,41882adff6f9aeed,0.11603053435114508,0.24103053435114508,0.8839694656488549,0,0,0.19327445652173914,1.0
screening,305,2,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052340,13103778,41882adff6f9aeed,0.09794871794871796,0.22294871794871796,0.902051282051282,0,0,0.2078804347826087,1.0
screening,305,2,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052340,13103778,41882adff6f9aeed,0.08217054263565882,0.20717054263565882,0.9178294573643412,0,0,0.19995471014492755,1.0
screening,305,3,FAMILY_A_DECEPTION_ONLY,A1,4052441,13103989,b932d3ade1a995c5,0.1656249999999999,0.2906249999999999,0.8343750000000001,0,0,0.21863677536231885,1.0
screening,305,3,FAMILY_A_DECEPTION_ONLY,A2,4052441,13103989,b932d3ade1a995c5,0.140625,0.265625,0.859375,0,0,0.20074728260869565,1.0
screening,305,3,FAMILY_A_DECEPTION_ONLY,A3,4052441,13103989,b932d3ade1a995c5,0.1328125,0.2578125,0.8671875,0,0,0.2421875,1.0
screening,305,3,FAMILY_A_DECEPTION_ONLY,A4,4052441,13103989,b932d3ade1a995c5,0.12031249999999993,0.24531249999999993,0.8796875000000001,0,0,0.19395380434782608,1.0
screening,305,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052441,13103989,b932d3ade1a995c5,0.15281250000000002,0.2778125,0.8471875,0,0,0.22769474637681159,1.0
screening,305,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052441,13103989,b932d3ade1a995c5,0.16128048780487803,0.286280487804878,0.838719512195122,0,0,0.18602807971014493,1.0
screening,305,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052441,13103989,b932d3ade1a995c5,0.16128048780487803,0.286280487804878,0.838719512195122,0,0,0.21240942028985507,1.0
screening,305,3,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052441,13103989,b932d3ade1a995c5,0.07913279132791329,0.2041327913279133,0.9208672086720867,0,0,0.21999547101449277,1.0
screening,305,3,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052441,13103989,b932d3ade1a995c5,0.11949494949494954,0.24449494949494954,0.8805050505050505,0,0,0.22022192028985507,1.0
screening,305,3,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052441,13103989,b932d3ade1a995c5,0.11277353689567438,0.23777353689567438,0.8872264631043256,0,0,0.22022192028985507,1.0
screening,305,3,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052441,13103989,b932d3ade1a995c5,0.10594871794871796,0.23094871794871796,0.894051282051282,0,0,0.22022192028985507,1.0
screening,305,3,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052441,13103989,b932d3ade1a995c5,0.07462532299741609,0.1996253229974161,0.9253746770025839,0,0,0.21761775362318841,1.0
screening,305,4,FAMILY_A_DECEPTION_ONLY,A1,4052542,13104200,7db52ae96e67a35d,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.21048460144927536,1.0
screening,305,4,FAMILY_A_DECEPTION_ONLY,A2,4052542,13104200,7db52ae96e67a35d,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.21048460144927536,1.0
screening,305,4,FAMILY_A_DECEPTION_ONLY,A3,4052542,13104200,7db52ae96e67a35d,0.15781250000000002,0.2828125,0.8421875,0,0,0.2053894927536232,1.0
screening,305,4,FAMILY_A_DECEPTION_ONLY,A4,4052542,13104200,7db52ae96e67a35d,0.12031249999999993,0.24531249999999993,0.8796875000000001,0,0,0.19418025362318841,1.0
screening,305,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052542,13104200,7db52ae96e67a35d,0.10499999999999998,0.22999999999999998,0.895,0,0,0.22282608695652173,1.0
screening,305,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052542,13104200,7db52ae96e67a35d,0.12073170731707306,0.24573170731707306,0.8792682926829269,0,0,0.2496603260869565,1.0
screening,305,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052542,13104200,7db52ae96e67a35d,0.1146341463414634,0.2396341463414634,0.8853658536585366,0,0,0.20527626811594202,1.0
screening,305,4,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052542,13104200,7db52ae96e67a35d,0.10921409214092126,0.23421409214092126,0.8907859078590787,0,0,0.22894021739130435,1.0
screening,305,4,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052542,13104200,7db52ae96e67a35d,0.07797979797979804,0.20297979797979804,0.922020202020202,0,0,0.22995923913043478,1.0
screening,305,4,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052542,13104200,7db52ae96e67a35d,0.11531806615776086,0.24031806615776086,0.8846819338422391,0,0,0.2391304347826087,1.0
screening,305,4,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052542,13104200,7db52ae96e67a35d,0.15046153846153842,0.2754615384615384,0.8495384615384616,0,0,0.24954710144927536,1.0
screening,305,4,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052542,13104200,7db52ae96e67a35d,0.18118863049095613,0.3061886304909561,0.8188113695090439,0,0,0.19429347826086957,1.0
screening,305,5,FAMILY_A_DECEPTION_ONLY,A1,4052643,13104411,f2ca6527fe078e7a,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.21705163043478262,1.0
screening,305,5,FAMILY_A_DECEPTION_ONLY,A2,4052643,13104411,f2ca6527fe078e7a,0.043749999999999956,0.16874999999999996,0.95625,0,0,0.2212409420289855,1.0
screening,305,5,FAMILY_A_DECEPTION_ONLY,A3,4052643,13104411,f2ca6527fe078e7a,0.025000000000000022,0.15000000000000002,0.975,0,0,0.2212409420289855,1.0
screening,305,5,FAMILY_A_DECEPTION_ONLY,A4,4052643,13104411,f2ca6527fe078e7a,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.2402626811594203,1.0
screening,305,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052643,13104411,f2ca6527fe078e7a,0.03500000000000003,0.16000000000000003,0.965,0,0,0.2212409420289855,1.0
screening,305,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052643,13104411,f2ca6527fe078e7a,0.0,0.125,1.0,1,1,0.20493659420289856,1.0
screening,305,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052643,13104411,f2ca6527fe078e7a,0.0,0.125,1.0,1,1,0.19870923913043478,1.0
screening,305,5,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052643,13104411,f2ca6527fe078e7a,0.11900406504065031,0.2440040650406503,0.8809959349593497,0,0,0.22520380434782608,1.0
screening,305,5,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052643,13104411,f2ca6527fe078e7a,0.0,0.125,1.0,1,1,0.20991847826086957,1.0
screening,305,5,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052643,13104411,f2ca6527fe078e7a,0.0,0.125,1.0,1,1,0.20142663043478262,1.0
screening,305,5,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052643,13104411,f2ca6527fe078e7a,0.0,0.125,1.0,1,1,0.20403079710144928,1.0
screening,305,5,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052643,13104411,f2ca6527fe078e7a,0.08217054263565882,0.20717054263565882,0.9178294573643412,0,0,0.2321105072463768,1.0
screening,305,6,FAMILY_A_DECEPTION_ONLY,A1,4052744,13104622,e5472f4426a865b3,0.20625000000000004,0.33125000000000004,0.79375,0,0,0.2538496376811594,1.0
screening,305,6,FAMILY_A_DECEPTION_ONLY,A2,4052744,13104622,e5472f4426a865b3,0.12656250000000002,0.2515625,0.8734375,0,0,0.2502264492753623,1.0
screening,305,6,FAMILY_A_DECEPTION_ONLY,A3,4052744,13104622,e5472f4426a865b3,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.23392210144927536,1.0
screening,305,6,FAMILY_A_DECEPTION_ONLY,A4,4052744,13104622,e5472f4426a865b3,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.2164855072463768,1.0
screening,305,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052744,13104622,e5472f4426a865b3,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2526041666666667,1.0
screening,305,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052744,13104622,e5472f4426a865b3,0.0,0.125,1.0,1,1,0.21524003623188406,1.0
screening,305,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052744,13104622,e5472f4426a865b3,0.08292682926829265,0.20792682926829265,0.9170731707317074,0,0,0.24547101449275363,1.0
screening,305,6,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052744,13104622,e5472f4426a865b3,0.12442411924119223,0.24942411924119223,0.8755758807588078,0,0,0.23312952898550723,1.0
screening,305,6,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052744,13104622,e5472f4426a865b3,0.08303030303030312,0.20803030303030312,0.9169696969696969,0,0,0.239356884057971,1.0
screening,305,6,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052744,13104622,e5472f4426a865b3,0.07857506361323152,0.20357506361323152,0.9214249363867685,0,0,0.23641304347826086,1.0
screening,305,6,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052744,13104622,e5472f4426a865b3,0.15046153846153842,0.2754615384615384,0.8495384615384616,0,0,0.2263360507246377,1.0
screening,305,6,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052744,13104622,e5472f4426a865b3,0.14645994832041342,0.2714599483204134,0.8535400516795866,0,0,0.2263360507246377,1.0
screening,305,7,FAMILY_A_DECEPTION_ONLY,A1,4052845,13104833,d503fcf2ca81e08e,0.0,0.125,1.0,1,1,0.2061820652173913,1.0
screening,305,7,FAMILY_A_DECEPTION_ONLY,A2,4052845,13104833,d503fcf2ca81e08e,0.12656250000000002,0.2515625,0.8734375,0,0,0.19576539855072464,1.0
screening,305,7,FAMILY_A_DECEPTION_ONLY,A3,4052845,13104833,d503fcf2ca81e08e,0.15781250000000013,0.28281250000000013,0.8421874999999999,0,0,0.2441123188405797,1.0
screening,305,7,FAMILY_A_DECEPTION_ONLY,A4,4052845,13104833,d503fcf2ca81e08e,0.03749999999999987,0.16249999999999987,0.9625000000000001,0,0,0.2105978260869565,1.0
screening,305,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052845,13104833,d503fcf2ca81e08e,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.21331521739130435,1.0
screening,305,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052845,13104833,d503fcf2ca81e08e,0.12713414634146336,0.25213414634146336,0.8728658536585366,0,0,0.19180253623188406,1.0
screening,305,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052845,13104833,d503fcf2ca81e08e,0.0,0.125,1.0,1,1,0.20708786231884058,1.0
screening,305,7,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052845,13104833,d503fcf2ca81e08e,0.12035907859078576,0.24535907859078576,0.8796409214092142,0,0,0.20697463768115942,1.0
screening,305,7,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052845,13104833,d503fcf2ca81e08e,0.12434343434343431,0.2493434343434343,0.8756565656565657,0,0,0.19123641304347827,1.0
screening,305,7,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052845,13104833,d503fcf2ca81e08e,0.0,0.125,1.0,1,1,0.20176630434782608,1.0
screening,305,7,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052845,13104833,d503fcf2ca81e08e,0.08153846153846145,0.20653846153846145,0.9184615384615386,0,0,0.23358242753623187,1.0
screening,305,7,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052845,13104833,d503fcf2ca81e08e,0.0398966408268735,0.1648966408268735,0.9601033591731265,0,0,0.20855978260869565,1.0
screening,305,8,FAMILY_A_DECEPTION_ONLY,A1,4052946,13105044,bc88eff0ebc877f5,0.0,0.125,1.0,1,1,0.2034646739130435,1.0
screening,305,8,FAMILY_A_DECEPTION_ONLY,A2,4052946,13105044,bc88eff0ebc877f5,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.22259963768115942,1.0
screening,305,8,FAMILY_A_DECEPTION_ONLY,A3,4052946,13105044,bc88eff0ebc877f5,0.1328125,0.2578125,0.8671875,0,0,0.2115036231884058,1.0
screening,305,8,FAMILY_A_DECEPTION_ONLY,A4,4052946,13105044,bc88eff0ebc877f5,0.02499999999999991,0.1499999999999999,0.9750000000000001,0,0,0.1875,1.0
screening,305,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4052946,13105044,bc88eff0ebc877f5,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.24354619565217392,1.0
screening,305,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4052946,13105044,bc88eff0ebc877f5,0.1490853658536585,0.2740853658536585,0.8509146341463415,0,0,0.2006340579710145,1.0
screening,305,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4052946,13105044,bc88eff0ebc877f5,0.0,0.125,1.0,1,1,0.2006340579710145,1.0
screening,305,8,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4052946,13105044,bc88eff0ebc877f5,0.08350271002710008,0.20850271002710008,0.9164972899728999,0,0,0.19463315217391305,1.0
screening,305,8,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4052946,13105044,bc88eff0ebc877f5,0.0,0.125,1.0,1,1,0.20323822463768115,1.0
screening,305,8,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4052946,13105044,bc88eff0ebc877f5,0.09720101781170487,0.22220101781170487,0.9027989821882951,0,0,0.20697463768115942,1.0
screening,305,8,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4052946,13105044,bc88eff0ebc877f5,0.0791794871794872,0.2041794871794872,0.9208205128205128,0,0,0.19972826086956522,1.0
screening,305,8,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4052946,13105044,bc88eff0ebc877f5,0.0347286821705427,0.1597286821705427,0.9652713178294573,0,0,0.2296195652173913,1.0
screening,305,9,FAMILY_A_DECEPTION_ONLY,A1,4053047,13105255,447255b82522b9d6,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.22169384057971014,1.0
screening,305,9,FAMILY_A_DECEPTION_ONLY,A2,4053047,13105255,447255b82522b9d6,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.2111639492753623,1.0
screening,305,9,FAMILY_A_DECEPTION_ONLY,A3,4053047,13105255,447255b82522b9d6,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.21218297101449277,1.0
screening,305,9,FAMILY_A_DECEPTION_ONLY,A4,4053047,13105255,447255b82522b9d6,0.03749999999999998,0.16249999999999998,0.9625,0,0,0.20482336956521738,1.0
screening,305,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4053047,13105255,447255b82522b9d6,0.07000000000000006,0.19500000000000006,0.9299999999999999,0,0,0.2033514492753623,1.0
screening,305,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4053047,13105255,447255b82522b9d6,0.06829268292682922,0.19329268292682922,0.9317073170731708,0,0,0.21784420289855072,1.0
screening,305,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4053047,13105255,447255b82522b9d6,0.11554878048780481,0.24054878048780481,0.8844512195121952,0,0,0.2145606884057971,1.0
screening,305,9,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4053047,13105255,447255b82522b9d6,0.11327913279132795,0.23827913279132795,0.886720867208672,0,0,0.22248641304347827,1.0
screening,305,9,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4053047,13105255,447255b82522b9d6,0.08030303030303021,0.2053030303030302,0.9196969696969698,0,0,0.21750452898550723,1.0
screening,305,9,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4053047,13105255,447255b82522b9d6,0.036743002544529224,0.16174300254452922,0.9632569974554708,0,0,0.21920289855072464,1.0
screening,305,9,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4053047,13105255,447255b82522b9d6,0.1117948717948718,0.2367948717948718,0.8882051282051282,0,0,0.23324275362318841,1.0
screening,305,9,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4053047,13105255,447255b82522b9d6,0.18635658914728692,0.3113565891472869,0.8136434108527131,0,0,0.23947010869565216,1.0
screening,305,10,FAMILY_A_DECEPTION_ONLY,A1,4053148,13105466,fa72b614977139bd,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.1663269927536232,1.0
screening,305,10,FAMILY_A_DECEPTION_ONLY,A2,4053148,13105466,fa72b614977139bd,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.16734601449275363,1.0
screening,305,10,FAMILY_A_DECEPTION_ONLY,A3,4053148,13105466,fa72b614977139bd,0.025000000000000022,0.15000000000000002,0.975,0,0,0.18738677536231885,1.0
screening,305,10,FAMILY_A_DECEPTION_ONLY,A4,4053148,13105466,fa72b614977139bd,0.012499999999999956,0.13749999999999996,0.9875,0,0,0.182518115942029,1.0
screening,305,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4053148,13105466,fa72b614977139bd,0.07000000000000006,0.19500000000000006,0.9299999999999999,0,0,0.20482336956521738,1.0
screening,305,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4053148,13105466,fa72b614977139bd,0.03414634146341455,0.15914634146341455,0.9658536585365854,0,0,0.1722146739130435,1.0
screening,305,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4053148,13105466,fa72b614977139bd,0.07560975609756104,0.20060975609756104,0.924390243902439,0,0,0.16983695652173914,1.0
screening,305,10,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4053148,13105466,fa72b614977139bd,0.03550135501355001,0.16050135501355,0.96449864498645,0,0,0.1715353260869565,1.0
screening,305,10,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4053148,13105466,fa72b614977139bd,0.041515151515151505,0.1665151515151515,0.9584848484848485,0,0,0.1604393115942029,1.0
screening,305,10,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4053148,13105466,fa72b614977139bd,0.0418320610687023,0.1668320610687023,0.9581679389312977,0,0,0.1604393115942029,1.0
screening,305,10,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4053148,13105466,fa72b614977139bd,0.03702564102564099,0.162025641025641,0.962974358974359,0,0,0.1604393115942029,1.0
screening,305,10,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4053148,13105466,fa72b614977139bd,0.037312661498708044,0.16231266149870804,0.962687338501292,0,0,0.17629076086956522,1.0
screening,305,11,FAMILY_A_DECEPTION_ONLY,A1,4053249,13105677,c9592953a0f8af7f,0.08281249999999996,0.20781249999999996,0.9171875,0,0,0.18670742753623187,1.0
screening,305,11,FAMILY_A_DECEPTION_ONLY,A2,4053249,13105677,c9592953a0f8af7f,0.13124999999999998,0.25625,0.86875,0,0,0.18534873188405798,1.0
screening,305,11,FAMILY_A_DECEPTION_ONLY,A3,4053249,13105677,c9592953a0f8af7f,0.07500000000000007,0.20000000000000007,0.9249999999999999,0,0,0.1953125,1.0
screening,305,11,FAMILY_A_DECEPTION_ONLY,A4,4053249,13105677,c9592953a0f8af7f,0.12031249999999993,0.24531249999999993,0.8796875000000001,0,0,0.2053894927536232,1.0
screening,305,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4053249,13105677,c9592953a0f8af7f,0.1050000000000001,0.2300000000000001,0.8949999999999999,0,0,0.23573369565217392,1.0
screening,305,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B2,4053249,13105677,c9592953a0f8af7f,0.15518292682926815,0.28018292682926815,0.8448170731707318,0,0,0.20357789855072464,1.0
screening,305,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B3,4053249,13105677,c9592953a0f8af7f,0.11463414634146352,0.23963414634146352,0.8853658536585365,0,0,0.20391757246376813,1.0
screening,305,11,FAMILY_B_INTERACTION_DENSITY_ONLY,B4,4053249,13105677,c9592953a0f8af7f,0.11327913279132795,0.23827913279132795,0.886720867208672,0,0,0.213768115942029,1.0
screening,305,11,FAMILY_C_CONFLICTING_INTERACTIONS,C1,4053249,13105677,c9592953a0f8af7f,0.11949494949494954,0.24449494949494954,0.8805050505050505,0,0,0.24354619565217392,1.0
screening,305,11,FAMILY_C_CONFLICTING_INTERACTIONS,C2,4053249,13105677,c9592953a0f8af7f,0.08111959287531811,0.20611959287531811,0.9188804071246819,0,0,0.20437047101449277,1.0
screening,305,11,FAMILY_C_CONFLICTING_INTERACTIONS,C3,4053249,13105677,c9592953a0f8af7f,0.11364102564102574,0.23864102564102574,0.8863589743589743,0,0,0.2078804347826087,1.0
screening,305,11,FAMILY_C_CONFLICTING_INTERACTIONS,C4,4053249,13105677,c9592953a0f8af7f,0.16589147286821715,0.29089147286821715,0.8341085271317829,0,0,0.2090126811594203,1.0
screening,305,12,FAMILY_A_DECEPTION_ONLY,A1,4053350,13105888,232d2d43f5d23bb9,0.06874999999999998,0.19374999999999998,0.93125,0,0,0.19089673913043478,1.0
screening,305,12,FAMILY_A_DECEPTION_ONLY,A2,4053350,13105888,232d2d43f5d23bb9,0.1312500000000001,0.2562500000000001,0.8687499999999999,0,0,0.1972373188405797,1.0
screening,305,12,FAMILY_A_DECEPTION_ONLY,A3,4053350,13105888,232d2d43f5d23bb9,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.19236865942028986,1.0
screening,305,12,FAMILY_A_DECEPTION_ONLY,A4,4053350,13105888,232d2d43f5d23bb9,0.10781249999999998,0.23281249999999998,0.8921875,0,0,0.2000679347826087,1.0
screening,305,12,FAMILY_B_INTERACTION_DENSITY_ONLY,B1,4053350,13105888,232d2d43f5d23bb9,0.09687500000000004,0.22187500000000004,0.903125,0,0,0.18817934782608695,1.0
