split,seed,episode,difficulty,step,gain,score_std,diversity,stagnation,hazard,cumulative_hazard,oracle_value,oracle_action
calibration,104,10,RUGGED,16,0.0,0.18841516026343513,0.17515851449275363,3,0.240259615286201,3.2908429810889572,-0.015625,STOP
calibration,104,10,RUGGED,32,0.0,0.15801580006328397,0.18183876811594202,19,0.9467754540324073,15.484691227393334,-0.01228197674418604,STOP
calibration,104,11,EASY,4,0.0,0.09357552178147276,0.2265625,1,0.16954531523768104,0.6681564893243489,0.13828124999999997,CONTINUE
calibration,104,11,EASY,8,0.058641975308642014,0.13290294164376498,0.27162590579710144,0,0.09758776497125726,1.4543632777352848,0.08473186728395052,CONTINUE
calibration,104,11,EASY,16,0.0,0.1953491181654857,0.1950860507246377,7,0.45524386521824106,4.358179712800874,-0.015625,STOP
calibration,104,11,EASY,32,0.0,0.15953879497414777,0.21297554347826086,23,0.9790732435761952,18.450583953596684,-0.015625,STOP
calibration,104,11,MEDIUM,4,0.0,0.09212266546469815,0.2265625,1,0.1697909307629733,0.6739914184172378,0.13080760542168668,CONTINUE
calibration,104,11,MEDIUM,8,0.052409638554216986,0.13081822615974398,0.26687047101449274,0,0.10102379023143872,1.4630723364064673,0.08192771084337334,CONTINUE
calibration,104,11,MEDIUM,16,0.0,0.19093328866697906,0.1950860507246377,7,0.45655830824957916,4.375665776604835,-0.015625,STOP
calibration,104,11,MEDIUM,32,0.0,0.15438306756262346,0.21297554347826086,23,0.9791996303372623,18.474573123655613,-0.015625,STOP
calibration,104,11,RUGGED,4,0.0,0.09017307143791295,0.2265625,1,0.17012096791454562,0.6814604104491631,0.13545603197674416,CONTINUE
calibration,104,11,RUGGED,8,0.0,0.1191840351464177,0.25158514492753625,1,0.16183929912008824,1.552680515687373,0.12375545058139531,CONTINUE
calibration,104,11,RUGGED,16,0.0,0.15699423843729263,0.19644474637681159,2,0.20023314641304146,3.482840962792307,0.06537063953488365,CONTINUE
calibration,104,11,RUGGED,32,0.0,0.14993712389980535,0.19418025362318841,7,0.46901356031913866,10.346276058732698,0.022301962209302445,CONTINUE
calibration,105,0,EASY,4,0.0,0.0649610697493492,0.309669384057971,1,0.16278880620365396,0.726685855129811,0.2104359567901234,CONTINUE
calibration,105,0,EASY,8,0.0,0.10803208565227994,0.20629528985507245,1,0.16995675314752703,1.5401059854818224,0.14895833333333325,CONTINUE
calibration,105,0,EASY,16,0.004938271604938205,0.15436264655473725,0.2896286231884058,0,0.11924963558762637,3.213626836173217,0.07755594135802465,CONTINUE
calibration,105,0,EASY,32,0.0,0.16181070482147106,0.19882246376811594,1,0.16205790226471362,8.684949926328091,-0.015625,STOP
calibration,105,0,MEDIUM,4,0.0,0.06424896679910319,0.309669384057971,1,0.1629053015914666,0.727736926181385,0.19710090361445765,CONTINUE
calibration,105,0,MEDIUM,8,0.0075301204819276935,0.10529596335258255,0.20629528985507245,0,0.13350689258107729,1.4942112342406606,0.13334902108433733,CONTINUE
calibration,105,0,MEDIUM,16,0.0,0.15116544633346907,0.21229619565217392,1,0.16196294664621136,3.3614936516195772,0.06219879518072288,CONTINUE
calibration,105,0,MEDIUM,32,0.0,0.1529265811522172,0.19418025362318841,4,0.29365625008808693,9.441113029423466,0.01783697289156619,CONTINUE
calibration,105,0,RUGGED,4,0.0,0.06799236281799634,0.38711503623188404,1,0.15203793067224167,0.7113670247844242,0.19596656976744176,CONTINUE
calibration,105,0,RUGGED,8,0.0,0.11069028837888346,0.25939764492753625,1,0.1621623991492488,1.4423290097919255,0.08868095930232556,CONTINUE
calibration,105,0,RUGGED,16,0.03953488372093028,0.13408633909767936,0.22610960144927536,0,0.11059403532558185,3.7118444424309223,0.05301598837209301,CONTINUE
calibration,105,0,RUGGED,32,0.0,0.13941390859558045,0.1989356884057971,6,0.40945172443208566,8.514329227459935,-0.015625,STOP
calibration,105,1,EASY,4,0.037345679012345534,0.08660881912467226,0.31906702898550726,0,0.10815509262357272,0.838661802546225,0.19470486111111124,CONTINUE
calibration,105,1,EASY,8,0.0,0.1403339409728866,0.190330615942029,1,0.16676482413150873,1.54104155663962,0.07042824074074067,CONTINUE
calibration,105,1,EASY,16,0.0,0.17697669375683117,0.17878170289855072,3,0.24210859676668178,3.4185162091896983,-0.015625,STOP
calibration,105,1,EASY,32,0.0,0.20787729993297244,0.2139945652173913,19,0.9419448154655056,15.538321599858502,-7.716049382719067e-05,STOP
calibration,105,1,MEDIUM,4,0.04126506024096377,0.0845327120276616,0.31906702898550726,0,0.1065161555181068,0.8380580030193461,0.19439947289156634,CONTINUE
calibration,105,1,MEDIUM,8,0.0,0.13897689530979862,0.190330615942029,1,0.16699122776613567,1.542242924979295,0.07104668674698789,CONTINUE
calibration,105,1,MEDIUM,16,0.0,0.1744039804966619,0.17878170289855072,3,0.24267553453542315,3.426266749142882,-0.015625,STOP
calibration,105,1,MEDIUM,32,0.0,0.20621031879244703,0.2139945652173913,19,0.9420541090038945,15.553871380575625,0.0024849397590362074,CONTINUE
calibration,105,1,RUGGED,4,0.04680232558139541,0.08423965105270932,0.31736865942028986,0,0.10410083521139532,0.8338666688134871,0.18636446220930236,CONTINUE
calibration,105,1,RUGGED,8,0.0,0.13712753153504284,0.190330615942029,1,0.16730016319767263,1.5451819199593542,0.06755087209302327,CONTINUE
calibration,105,1,RUGGED,16,0.0,0.17081906949005388,0.17878170289855072,3,0.24346702914065002,3.4384615342870615,-0.015625,STOP
calibration,105,1,RUGGED,32,0.0,0.2136890817152408,0.19576539855072464,1,0.15417915539420862,14.046036352705817,-0.015625,STOP
calibration,105,2,EASY,4,0.006790123456790087,0.0798603117525583,0.3317481884057971,0,0.12330143430787963,0.7038096488725211,0.28396990740740746,CONTINUE
calibration,105,2,EASY,8,0.017592592592592493,0.1083469497537436,0.2586050724637681,0,0.1216834166788633,1.3939695478063057,0.13318865740740737,CONTINUE
calibration,105,2,EASY,16,0.0,0.14354355834836707,0.20391757246376813,2,0.2016248443324607,3.225778657898281,0.08112461419753078,CONTINUE
calibration,105,2,EASY,32,0.0,0.16126619303644946,0.234375,9,0.5798373094104592,9.34804520942548,-0.015625,STOP
calibration,105,2,MEDIUM,4,0.0066265060240964235,0.07670814145513208,0.3317481884057971,0,0.12379962325629197,0.7063183328351376,0.28386671686746984,CONTINUE
calibration,105,2,MEDIUM,8,0.02439759036144573,0.10553091253097818,0.2586050724637681,0,0.11844589342824938,1.39762148070645,0.12951807228915663,CONTINUE
calibration,105,2,MEDIUM,16,0.0,0.14222310553899198,0.20391757246376813,2,0.2018800324668573,3.231318549390311,0.08069465361445777,CONTINUE
calibration,105,2,MEDIUM,32,0.0,0.15899839243702973,0.234375,9,0.5805001592241331,9.364522857376127,-0.015625,STOP
calibration,105,2,RUGGED,4,0.006395348837209269,0.07231091260553998,0.3317481884057971,0,0.12449906348835858,0.70977652589132,0.28175872093023246,CONTINUE
calibration,105,2,RUGGED,8,0.006104651162790686,0.10509622201801064,0.2703804347826087,0,0.12708088158989786,1.446231231415219,0.13838117732558142,CONTINUE
calibration,105,2,RUGGED,16,0.0,0.15010031435190285,0.1721014492753623,2,0.20550736773400943,3.0548896505950216,0.010374273255814019,CONTINUE
calibration,105,2,RUGGED,32,0.0,0.18940775335157575,0.20414402173913043,6,0.3937841186012642,8.769224226311835,-0.015625,STOP
calibration,105,3,EASY,4,0.0,0.10967326702146567,0.1899909420289855,1,0.17198858069005282,0.7801526224364996,0.23373842592592592,CONTINUE
calibration,105,3,EASY,8,0.07746913580246906,0.13350620723136228,0.24705615942028986,0,0.09157040266207049,1.4536158302847344,0.06738040123456801,CONTINUE
calibration,105,3,EASY,16,0.0,0.14607498205552275,0.21490036231884058,1,0.1624391645423576,3.7598599601057363,0.01379243827160493,CONTINUE
calibration,105,3,EASY,32,0.0,0.16019054914142772,0.21773097826086957,13,0.7924965790046665,11.771931258298844,0.028616898148148155,CONTINUE
calibration,105,3,MEDIUM,4,0.0,0.10839986734969552,0.1899909420289855,1,0.1722063013133037,0.782899945956268,0.22409638554216865,CONTINUE
calibration,105,3,MEDIUM,8,0.08042168674698791,0.13302406772578032,0.24705615942028986,0,0.09039730301340712,1.4574789637627306,0.06690512048192776,CONTINUE
calibration,105,3,MEDIUM,16,0.0,0.1508998897452327,0.21795742753623187,7,0.46280949071139366,4.455146143923599,0.015239081325301228,CONTINUE
calibration,105,3,MEDIUM,32,0.0,0.1565283297681984,0.20686141304347827,6,0.40258748948123746,9.86069550786635,-0.015625,STOP
calibration,105,3,RUGGED,4,0.0,0.1066531586333455,0.1899909420289855,1,0.17250530133765088,0.7819276982813423,0.21785973837209305,CONTINUE
calibration,105,3,RUGGED,8,0.02587209302325566,0.12727280453378206,0.2427536231884058,0,0.11661930148304102,1.499655661971644,0.13453851744186046,CONTINUE
calibration,105,3,RUGGED,16,0.0,0.14514805607030828,0.2050498188405797,1,0.16393621536359132,3.140175659107088,0.05534156976744187,CONTINUE
calibration,105,3,RUGGED,32,0.0,0.15565834241582954,0.21252264492753623,11,0.7007113087202457,9.754267023870849,-0.015625,STOP
calibration,105,4,EASY,4,0.04351851851851851,0.06275531345191245,0.23222373188405798,0,0.1165903307678038,0.6455891000695717,0.1897955246913579,CONTINUE
calibration,105,4,EASY,8,0.0,0.1172766510243307,0.3314085144927536,2,0.18661748715538568,1.4830123754965945,0.13443287037037033,CONTINUE
calibration,105,4,EASY,16,0.0,0.18931256356090595,0.2105978260869565,3,0.23365748701102695,3.2110322149073847,-0.015625,STOP
calibration,105,4,EASY,32,0.0,0.1666423810728985,0.1878396739130435,19,0.9459453624155114,15.378460204424414,-0.015625,STOP
calibration,105,4,MEDIUM,4,0.035240963855421636,0.06039854384664236,0.23222373188405798,0,0.12122220527469575,0.6510503344266725,0.17630835843373482,CONTINUE
calibration,105,4,MEDIUM,8,0.0,0.11485847166122583,0.3314085144927536,2,0.1870583583637041,1.4917069777649543,0.12988516566265051,CONTINUE
calibration,105,4,MEDIUM,16,0.0,0.18395501083677898,0.2105978260869565,3,0.23481065642725027,3.245210170527621,-0.015625,STOP
calibration,105,4,MEDIUM,32,0.0,0.16343628364454857,0.1878396739130435,19,0.9461417490654223,15.423000144543984,-0.015625,STOP
calibration,105,4,RUGGED,4,0.023546511627906774,0.057288218497197535,0.23222373188405798,0,0.12800636311409974,0.6589703220501264,0.16130087209302324,CONTINUE
calibration,105,4,RUGGED,8,0.0,0.10629057059967345,0.22135416666666666,1,0.1681350123799073,1.4065287859253264,0.06659702034883735,CONTINUE
calibration,105,4,RUGGED,16,0.0,0.1430567805101715,0.19044384057971014,2,0.20389726505555988,3.50403049398361,0.005259811046511742,CONTINUE
calibration,105,4,RUGGED,32,0.0,0.14823390263979438,0.1833106884057971,6,0.41067119910287525,8.54523505359662,-0.015625,STOP
calibration,105,5,EASY,4,0.0,0.08189253559329963,0.37069746376811596,1,0.15200407424959106,0.6868405500380856,0.21055169753086428,CONTINUE
calibration,105,5,EASY,8,0.0012345679012345512,0.14195162501139547,0.34692028985507245,0,0.1167642632379519,1.404269534993883,0.12547260802469146,CONTINUE
calibration,105,5,EASY,16,0.0830246913580247,0.17081945764714113,0.205955615942029,0,0.08898736104932667,3.550530507708493,0.004147376543209888,CONTINUE
calibration,105,5,EASY,32,0.0,0.1633930493625182,0.21184329710144928,11,0.6989041684957298,10.343639708219065,-0.015625,STOP
calibration,105,5,MEDIUM,4,0.0,0.08145826724298151,0.3580163043478261,2,0.18911572429807041,0.7785995759823678,0.21637801204819268,CONTINUE
calibration,105,5,MEDIUM,8,0.07259036144578301,0.14561230606415007,0.3077445652173913,0,0.08742961558602236,1.5686319045401775,0.06192582831325302,CONTINUE
calibration,105,5,MEDIUM,16,0.0,0.17432002802767038,0.2641530797101449,3,0.22734971385824262,3.4907402393920925,0.08389495481927722,CONTINUE
calibration,105,5,MEDIUM,32,0.0,0.137298194144045,0.2307518115942029,9,0.5877060532283657,9.722730278980318,-0.011464608433734869,STOP
calibration,105,5,RUGGED,4,0.06395348837209291,0.07882660740814065,0.25158514492753625,0,0.10285064040383736,0.6660232593010095,0.12158430232558143,CONTINUE
calibration,105,5,RUGGED,8,0.0,0.10496799380305935,0.3363903985507246,4,0.27640753428062553,1.9294619090847203,0.15468750000000006,CONTINUE
calibration,105,5,RUGGED,16,0.0,0.1622134193326923,0.22576992753623187,1,0.15836738615427495,3.794680123596387,0.05622274709302327,CONTINUE
calibration,105,5,RUGGED,32,0.05755813953488376,0.15584540593474072,0.2132019927536232,0,0.10083262995902299,12.420530904467567,-0.015625,STOP
calibration,105,6,EASY,4,0.01388888888888884,0.08904813442382009,0.34725996376811596,0,0.11675115702250195,0.6114835577961614,0.19130979938271614,CONTINUE
calibration,105,6,EASY,8,0.0,0.11562618859675973,0.31850090579710144,3,0.23018758016286342,1.6059388299633883,0.11827739197530862,CONTINUE
calibration,105,6,EASY,16,0.0,0.13754692672216315,0.19451992753623187,1,0.1666474554457409,4.009071002696315,0.06361882716049391,CONTINUE
calibration,105,6,EASY,32,0.0,0.19068644008851648,0.19678442028985507,8,0.5185893906556674,9.113258769122671,-0.015625,STOP
calibration,105,6,MEDIUM,4,0.013554216867469826,0.0839560032462298,0.3485054347826087,0,0.11742709513978017,0.6136130474652367,0.19105798192771084,CONTINUE
calibration,105,6,MEDIUM,8,0.0,0.11900124954019918,0.3504302536231884,3,0.22387395334215715,1.5757245013779384,0.1190323795180723,CONTINUE
calibration,105,6,MEDIUM,16,0.0,0.15069091222750364,0.2229393115942029,2,0.19721880317182658,3.6793034326976244,0.011069277108433723,CONTINUE
calibration,105,6,MEDIUM,32,0.0,0.17824054410030957,0.23947010869565216,3,0.23087825045333274,9.451857705035108,-0.00410391566265059,STOP
calibration,105,6,RUGGED,4,0.07703488372093015,0.07986782214962174,0.34884510869565216,0,0.08867990296468126,0.6311250515541782,0.17501816860465114,CONTINUE
calibration,105,6,RUGGED,8,0.0,0.10724340857616553,0.229393115942029,1,0.16685462725102612,1.5007948827393192,0.11155523255813954,CONTINUE
calibration,105,6,RUGGED,16,0.002034883720930414,0.1198969034332959,0.26460597826086957,0,0.12801143873255727,3.4610434827690706,0.042332848837209114,CONTINUE
calibration,105,6,RUGGED,32,0.0,0.1686027155165721,0.19078351449275363,9,0.5882881644015774,9.523112855976093,-0.015625,STOP
calibration,105,7,EASY,4,0.026543209876543128,0.10031351879566237,0.29528985507246375,0,0.11421596044842669,0.7004661723121823,0.20007716049382723,CONTINUE
calibration,105,7,EASY,8,0.0,0.1286810320853559,0.3235960144927536,1,0.1508418829157511,1.387458030531913,0.07362075617283953,CONTINUE
calibration,105,7,EASY,16,0.0,0.15063625445180637,0.22033514492753623,3,0.24028846731033895,3.269578035692177,0.010792824074074156,CONTINUE
calibration,105,7,EASY,32,0.0,0.23089226564776544,0.18908514492753623,9,0.5704884121166875,9.37775008303737,-0.015625,STOP
calibration,105,7,MEDIUM,4,0.02349397590361435,0.09796814724115659,0.29528985507246375,0,0.11605593513407138,0.7027297923485576,0.20184487951807223,CONTINUE
calibration,105,7,MEDIUM,8,0.0,0.12894330568267479,0.30785778985507245,1,0.1528281140646885,1.394911617770953,0.08376317771084338,CONTINUE
calibration,105,7,MEDIUM,16,0.0,0.14873592172810124,0.22033514492753623,3,0.24070500052349786,3.256151832014721,0.01060805722891571,CONTINUE
calibration,105,7,MEDIUM,32,0.0,0.2296238626811418,0.18908514492753623,9,0.5708613302754689,9.369974220085759,-0.015625,STOP
calibration,105,7,RUGGED,4,0.0,0.09451351835979727,0.29393115942028986,1,0.1601184008742326,0.7633323251310933,0.2203579215116277,CONTINUE
calibration,105,7,RUGGED,8,0.07063953488372088,0.11042111439075275,0.2983469202898551,0,0.09245258183076903,1.4498872814976362,0.08812681686046517,CONTINUE
calibration,105,7,RUGGED,16,0.0,0.1362457927463961,0.21614583333333334,4,0.29325222268671963,3.486407030732914,0.07173873546511633,CONTINUE
calibration,105,7,RUGGED,32,0.0,0.19319669133888873,0.20437047101449277,14,0.826897021716955,12.164872074845375,0.03020530523255808,CONTINUE
calibration,105,8,EASY,4,0.032098765432098775,0.05728015061177111,0.3275588768115942,0,0.11336819755070025,0.6645434817009506,0.29158950617283946,CONTINUE
calibration,105,8,EASY,8,0.02067901234567915,0.07873929938042547,0.20572916666666666,0,0.12970028228776526,1.371525337020591,0.21447723765432086,CONTINUE
calibration,105,8,EASY,16,0.0012345679012345512,0.13968189013359733,0.20652173913043478,0,0.13235294344706697,3.0832976866698076,0.14552469135802462,CONTINUE
calibration,105,8,EASY,32,0.0,0.15624917441228825,0.21942934782608695,2,0.19671898717152259,7.144733953904694,0.005536265432098703,CONTINUE
calibration,105,8,MEDIUM,4,0.0406626506024097,0.05750763852615596,0.35054347826086957,0,0.10689416115923044,0.6650729999104097,0.28548569277108427,CONTINUE
calibration,105,8,MEDIUM,8,0.0,0.08321485289478392,0.27547554347826086,1,0.16447064646803314,1.3683338328870331,0.1904461596385542,CONTINUE
calibration,105,8,MEDIUM,16,0.0,0.15743829437903994,0.18602807971014493,1,0.16452278119956454,2.997010570090047,0.05353915662650595,CONTINUE
calibration,105,8,MEDIUM,32,0.0,0.16399471767368043,0.200294384057971,5,0.3436460393644356,8.572941427217302,0.015634412650602503,CONTINUE
calibration,105,8,RUGGED,4,0.027034883720930325,0.060694282647937234,0.2698143115942029,0,0.12155121945440622,0.7102648161830413,0.27654433139534873,CONTINUE
calibration,105,8,RUGGED,8,0.0,0.07374843397267018,0.284080615942029,1,0.16484953785607065,1.6515024122411452,0.1952125726744186,CONTINUE
calibration,105,8,RUGGED,16,0.0779069767441859,0.1389747716087958,0.2458106884057971,0,0.09094792439957182,3.3243533913689625,0.07474563953488375,CONTINUE
calibration,105,8,RUGGED,32,0.0,0.16903973907688657,0.22837409420289856,12,0.74436449741902,10.629767607695722,0.018068677325581345,CONTINUE
calibration,105,9,EASY,4,0.011419753086419737,0.0750249177828829,0.37839673913043476,0,0.11654885972521602,0.6950947924245976,0.2807773919753087,CONTINUE
calibration,105,9,EASY,8,0.0,0.08530284725836035,0.24354619565217392,1,0.16855407960978866,1.4915606641299786,0.2243730709876543,CONTINUE
calibration,105,9,EASY,16,0.0,0.16104490010907072,0.21807065217391305,4,0.28672887345492465,3.4315837234074187,0.07744984567901236,CONTINUE
calibration,105,9,EASY,32,0.0,0.16576042483750644,0.20267210144927536,4,0.28872496815895293,8.362593088993647,0.011583719135802473,CONTINUE
calibration,105,9,MEDIUM,4,0.0063253012048192225,0.07338912321890903,0.37839673913043476,0,0.11940358537588411,0.6982958521120524,0.26854292168674704,CONTINUE
calibration,105,9,MEDIUM,8,0.0,0.0835825499631002,0.2494338768115942,1,0.16801894394590555,1.4984580761226087,0.22124435240963836,CONTINUE
calibration,105,9,MEDIUM,16,0.0,0.15770624476203005,0.21807065217391305,4,0.28754894088880556,3.4409045034047407,0.07719314759036144,CONTINUE
calibration,105,9,MEDIUM,32,0.03734939759036149,0.17265399690051617,0.229393115942029,0,0.10685034909043188,9.77166469669892,0.008763177710843294,CONTINUE
calibration,105,9,RUGGED,4,0.02005813953488389,0.06074271491891196,0.2916666666666667,0,0.12294327269587302,0.6762027709257534,0.26118277616279056,CONTINUE
calibration,105,9,RUGGED,8,0.0,0.07336664831843993,0.23369565217391305,1,0.1719691046794097,1.5993526746589937,0.21343568313953487,CONTINUE
calibration,105,9,RUGGED,16,0.0,0.17035193590312983,0.19044384057971014,2,0.19863203773974225,3.0998696700065818,-0.015625,STOP
calibration,105,9,RUGGED,32,0.0,0.16662642988179804,0.21410778985507245,18,0.9299512341767121,14.619105268664171,-0.013590116279069774,STOP
calibration,105,10,EASY,4,0.025308641975308577,0.0963801997745945,0.3212182971014493,0,0.11270359761252353,0.8255053319359769,0.2124324845679012,CONTINUE
calibration,105,10,EASY,8,0.0,0.10161860945799212,0.24547101449275363,2,0.20303808080549585,1.811102112964686,0.16506558641975316,CONTINUE
calibration,105,10,EASY,16,0.0,0.14264794179067403,0.26437952898550726,2,0.1922343064498188,3.601263966782137,0.13064236111111124,CONTINUE
calibration,105,10,EASY,32,0.0,0.17268424232060425,0.25101902173913043,4,0.2772306919920029,9.428145130259049,0.006278935185185148,CONTINUE
calibration,105,10,MEDIUM,4,0.01987951807228916,0.09468969315325627,0.3194067028985507,0,0.11583960957686414,0.8303423922922644,0.19878576807228898,CONTINUE
calibration,105,10,MEDIUM,8,0.026204819277108493,0.10423676694819906,0.24818840579710144,0,0.1187525417971248,1.6983337457267742,0.11423192771084334,CONTINUE
calibration,105,10,MEDIUM,16,0.0,0.14539108361756153,0.27377717391304346,5,0.3322011216568824,4.0351643211376205,0.014533132530120563,CONTINUE
calibration,105,10,MEDIUM,32,0.0,0.15833311000406358,0.17787590579710144,9,0.5943853709158461,10.560336201716456,-0.007191265060240953,STOP
calibration,105,10,RUGGED,4,0.012209302325581373,0.09396138758543186,0.31046195652173914,0,0.12086522483924914,0.8347785530625235,0.18486555232558144,CONTINUE
calibration,105,10,RUGGED,8,0.0822674418604653,0.10686130687445598,0.24592391304347827,0,0.09233143056752298,1.659076734343742,0.06653343023255809,CONTINUE
calibration,105,10,RUGGED,16,0.0,0.14459976095789026,0.23675271739130435,2,0.1961910904737055,3.81621227077819,0.01982194767441864,CONTINUE
calibration,105,10,RUGGED,32,0.0,0.15253029090993378,0.18104619565217392,5,0.3511284776953748,9.01944742217911,-0.015625,STOP
calibration,105,11,EASY,4,0.08302469135802493,0.09272087592623854,0.35144927536231885,0,0.08487836313355825,0.6085606798128547,0.2258391203703703,CONTINUE
calibration,105,11,EASY,8,0.0,0.12317599172525036,0.22792119565217392,1,0.16441582062842783,1.3666438422030112,0.13597608024691357,CONTINUE
calibration,105,11,EASY,16,0.0830246913580247,0.14759956758367063,0.2112771739130435,0,0.09083184617964297,3.038276640203844,0.0076967592592592365,CONTINUE
calibration,105,11,EASY,32,0.0,0.18091620051066165,0.1760643115942029,16,0.8915658524397351,13.16300792823721,0.027536651234567847,CONTINUE
calibration,105,11,MEDIUM,4,0.08975903614457825,0.09115836949539631,0.28872282608695654,0,0.08731185106089699,0.6203381285002084,0.2000847138554217,CONTINUE
calibration,105,11,MEDIUM,8,0.0036144578313253017,0.1240223695769166,0.296195652173913,0,0.12313251096489067,1.4070142865182338,0.14562311746987955,CONTINUE
calibration,105,11,MEDIUM,16,0.0,0.13137940320664449,0.21784420289855072,5,0.3485317146140178,3.6780531414827022,0.019333584337349455,CONTINUE
calibration,105,11,MEDIUM,32,0.0,0.17641460811916734,0.2128623188405797,1,0.15781717913681778,12.512153392241467,0.016876882530120582,CONTINUE
calibration,105,11,RUGGED,4,0.08313953488372094,0.08272355885667086,0.32914402173913043,0,0.08753508373737759,0.6081433891050267,0.20177143895348842,CONTINUE
calibration,105,11,RUGGED,8,0.0,0.11473412443880214,0.265625,1,0.1606626415141851,1.4453218670292087,0.12899709302325593,CONTINUE
calibration,105,11,RUGGED,16,0.029941860465116044,0.1193335929453845,0.19350090579710144,0,0.12063713000422252,3.5134236533993937,0.08583757267441874,CONTINUE
calibration,105,11,RUGGED,32,0.0,0.18554849212972518,0.18229166666666666,2,0.19703181857627572,8.401791625297342,-0.015625,STOP
validation,106,0,EASY,4,0.06790123456790109,0.06677065201486809,0.38813405797101447,0,0.0904819045157785,0.6497609055403282,0.20991512345679025,CONTINUE
validation,106,0,EASY,8,0.0830246913580247,0.09617620428206855,0.1644021739130435,0,0.10020606359296695,1.5105495956210606,0.1419174382716049,CONTINUE
validation,106,0,EASY,16,0.0,0.14618820669135174,0.2301856884057971,1,0.16035197592389255,3.4681306835194903,0.02239583333333331,CONTINUE
validation,106,0,EASY,32,0.0,0.17943664267959267,0.24128170289855072,5,0.3303492954720506,9.754132143726382,0.006510416666666685,CONTINUE
validation,106,0,MEDIUM,4,0.06867469879518073,0.06190290208490779,0.3873414855072464,0,0.09070983574517082,0.6557708325862658,0.1866340361445783,CONTINUE
validation,106,0,MEDIUM,8,0.07981927710843373,0.10272077310187823,0.29585597826086957,0,0.08962540894933463,1.4038305301135008,0.14986822289156632,CONTINUE
validation,106,0,MEDIUM,16,0.009939759036144524,0.14691698778743545,0.28679800724637683,0,0.11786583345121021,3.07815923164104,0.07789909638554215,CONTINUE
validation,106,0,MEDIUM,32,0.0,0.1691629327004999,0.245018115942029,7,0.4506577094109087,8.091600644142222,0.01012801204819265,CONTINUE
validation,106,0,RUGGED,4,0.07063953488372088,0.06370866119105444,0.34035326086956524,0,0.09363809946941841,0.6984132505222209,0.17852470930232553,CONTINUE
validation,106,0,RUGGED,8,0.0,0.10388171714018173,0.2112771739130435,2,0.20817930250682368,1.5400206439187523,0.018377543604651117,CONTINUE
validation,106,0,RUGGED,16,0.0,0.14520329387433206,0.2374320652173913,7,0.4596688091536498,4.545296461204125,-0.014462209302325585,STOP
validation,106,0,RUGGED,32,0.0,0.14972959804476602,0.2425271739130435,9,0.5812233317327252,13.648113723985926,-0.014026162790697676,STOP
validation,106,1,EASY,4,0.01388888888888895,0.10118325097512042,0.2682291666666667,0,0.12356518381674074,0.681772547862938,0.19354745370370363,CONTINUE
validation,106,1,EASY,8,0.04969135802469138,0.13928757696814234,0.25747282608695654,0,0.10219458106811923,1.4190805394659203,0.05812114197530857,CONTINUE
validation,106,1,EASY,16,0.0,0.14636445829744216,0.2608695652173913,5,0.3348105773174663,3.8045966451104936,0.05038580246913575,CONTINUE
validation,106,1,EASY,32,0.0,0.18314435979542928,0.22644927536231885,3,0.23214789301431668,10.863308336804504,0.02058256172839506,CONTINUE
validation,106,1,MEDIUM,4,0.013554216867469937,0.10002923463890465,0.2682291666666667,0,0.12389675643215027,0.6764300894228875,0.18056287650602393,CONTINUE
validation,106,1,MEDIUM,8,0.050903614457831314,0.13834026856186032,0.25747282608695654,0,0.1017436372149046,1.4163038972506954,0.06089984939759033,CONTINUE
validation,106,1,MEDIUM,16,0.0,0.15986228631064417,0.24569746376811594,2,0.19192779131240664,3.4754330298907767,0.00777484939759044,CONTINUE
validation,106,1,MEDIUM,32,0.0,0.1828263819990529,0.1911231884057971,15,0.8628878060223844,12.79907421527159,-0.015625,STOP
validation,106,1,RUGGED,4,0.013081395348837233,0.09530586095894437,0.2664175724637681,0,0.1249692214809342,0.6696667864894227,0.18035065406976747,CONTINUE
validation,106,1,RUGGED,8,0.0526162790697674,0.13718636511119472,0.25747282608695654,0,0.1010894410995574,1.4131784905707363,0.05265261627906981,CONTINUE
validation,106,1,RUGGED,16,0.07703488372093015,0.16360852284978686,0.23788496376811594,0,0.08952980234878474,3.4633878564734877,-0.013154069767441861,STOP
validation,106,1,RUGGED,32,0.0,0.18933100850969156,0.17651721014492755,16,0.8905416322721388,13.624738162189114,-0.015625,STOP
validation,106,2,EASY,4,0.06419753086419733,0.0671859821633029,0.3323143115942029,0,0.09674509700478091,0.6941396155872988,0.23653549382716066,CONTINUE
validation,106,2,EASY,8,0.0,0.06786944226258677,0.2504528985507246,1,0.17052709733695026,1.4775666689974198,0.1464699074074074,CONTINUE
validation,106,2,EASY,16,0.0,0.14411092464548914,0.2307518115942029,2,0.1972320211628299,3.377964933927041,0.06948302469135798,CONTINUE
validation,106,2,EASY,32,0.0,0.15852101721331782,0.19984148550724637,12,0.7521166751396232,10.688476582164947,-0.0007137345679012336,STOP
validation,106,2,MEDIUM,4,0.05933734939759028,0.050515654219944646,0.35190217391304346,0,0.09892667597900381,0.7331383996874766,0.28455384036144576,CONTINUE
validation,106,2,MEDIUM,8,0.027710843373493943,0.0679579594786654,0.24728260869565216,0,0.12266989285103294,1.6021883342177,0.18825301204819267,CONTINUE
validation,106,2,MEDIUM,16,0.0,0.15785762703722608,0.23596014492753623,1,0.1577069676245235,3.1310253192630912,0.0028426204819276824,CONTINUE
